count,dateTime,waistX,waistY,waistZ,expStatus,LimitStatus,overStatus,freq
652,2019/11/24 23:27:45.735,-4.085108,57.27402,584.0393,1,0,0,0.01656596
653,2019/11/24 23:27:45.753,-3.954512,56.87243,584.0005,1,0,0,0.01656596
654,2019/11/24 23:27:45.770,-3.954512,56.87243,584.0005,1,0,0,0.01656596
655,2019/11/24 23:27:45.787,-3.937696,56.53176,584.2686,1,0,0,0.01656596
656,2019/11/24 23:27:45.802,-3.937696,56.53176,584.2686,1,0,0,0.01656596
657,2019/11/24 23:27:45.819,-3.837148,56.2401,584.3253,1,0,0,0.01656596
658,2019/11/24 23:27:45.835,-3.837148,56.2401,584.3253,1,0,0,0.01656596
659,2019/11/24 23:27:45.853,-3.879481,56.69856,584.1925,1,0,0,0.01656596
660,2019/11/24 23:27:45.869,-3.879481,56.69856,584.1925,1,0,0,0.01656596
661,2019/11/24 23:27:45.886,-3.845448,56.93956,584.3337,1,0,0,0.01656596
662,2019/11/24 23:27:45.903,-3.845448,56.93956,584.3337,1,0,0,0.01656596
663,2019/11/24 23:27:45.919,-3.502299,56.7056,584.0681,1,0,0,0.01656596
664,2019/11/24 23:27:45.935,-3.502299,56.7056,584.0681,1,0,0,0.01656596
665,2019/11/24 23:27:45.953,-3.713596,56.84508,584.1105,1,0,0,0.01656596
666,2019/11/24 23:27:45.968,-3.713596,56.84508,584.1105,1,0,0,0.01656596
667,2019/11/24 23:27:45.985,-4.123056,57,583.9698,1,0,0,0.01656596
668,2019/11/24 23:27:46.1,-4.123056,57,583.9698,1,0,0,0.01656596
669,2019/11/24 23:27:46.17,-4.338481,56.9582,583.7959,1,0,0,0.01656596
670,2019/11/24 23:27:46.34,-4.582616,56.86818,583.8713,1,0,0,0.01656596
671,2019/11/24 23:27:46.51,-4.582616,56.86818,583.8713,1,0,0,0.01656596
672,2019/11/24 23:27:46.67,-4.582616,56.86818,583.8713,1,0,0,0.01656596
673,2019/11/24 23:27:46.84,-4.582616,56.86818,583.8713,1,0,0,0.01656596
674,2019/11/24 23:27:46.100,-4.871829,56.91043,583.6884,1,0,0,0.01656596
675,2019/11/24 23:27:46.117,-5.219944,56.9251,583.58,1,0,0,0.01656596
676,2019/11/24 23:27:46.133,-5.219944,56.9251,583.58,1,0,0,0.01656596
677,2019/11/24 23:27:46.150,-5.219944,56.9251,583.58,1,0,0,0.01656596
678,2019/11/24 23:27:46.167,-5.507089,56.87777,583.6146,1,0,0,0.01656596
679,2019/11/24 23:27:46.184,-5.342937,56.88324,583.6201,1,0,0,0.01656596
680,2019/11/24 23:27:46.200,-5.342937,56.88324,583.6201,1,0,0,0.01656596
681,2019/11/24 23:27:46.217,-5.342937,56.88324,583.6201,1,0,0,0.01656596
682,2019/11/24 23:27:46.233,-5.077756,56.62178,583.7245,1,0,0,0.01656596
683,2019/11/24 23:27:46.251,-5.024019,56.64556,583.809,1,0,0,0.01656596
684,2019/11/24 23:27:46.267,-5.024019,56.64556,583.809,1,0,0,0.01656596
685,2019/11/24 23:27:46.283,-4.750247,56.88397,583.7006,1,0,0,0.01656596
686,2019/11/24 23:27:46.299,-4.750247,56.88397,583.7006,1,0,0,0.01656596
687,2019/11/24 23:27:46.316,-4.460307,56.83989,583.8111,1,0,0,0.01656596
688,2019/11/24 23:27:46.333,-4.460307,56.83989,583.8111,1,0,0,0.01656596
689,2019/11/24 23:27:46.350,-4.098242,56.7888,584.0209,1,0,0,0.01656596
690,2019/11/24 23:27:46.367,-4.098242,56.7888,584.0209,1,0,0,0.01656596
691,2019/11/24 23:27:46.385,-3.841126,56.9125,583.9199,1,0,0,0.01656596
692,2019/11/24 23:27:46.400,-3.841126,56.9125,583.9199,1,0,0,0.01656596
693,2019/11/24 23:27:46.416,-3.52355,57.02604,583.8338,1,0,0,0.01656596
694,2019/11/24 23:27:46.433,-3.710928,57.1954,583.96,1,0,0,0.01656596
695,2019/11/24 23:27:46.449,-3.710928,57.1954,583.96,1,0,0,0.01656596
696,2019/11/24 23:27:46.466,-3.710928,57.1954,583.96,1,0,0,0.01656596
697,2019/11/24 23:27:46.483,-3.84987,57.34446,584.0903,1,0,0,0.01656596
698,2019/11/24 23:27:46.499,-3.84987,57.34446,584.0903,1,0,0,0.01656596
699,2019/11/24 23:27:46.516,-3.8779,57.55941,584.127,1,0,0,0.01656596
700,2019/11/24 23:27:46.532,-3.8779,57.55941,584.127,1,0,0,0.01656596
701,2019/11/24 23:27:46.548,-3.8779,57.55941,584.127,1,0,0,0.01656596
702,2019/11/24 23:27:46.566,-4.178388,57.89868,584.0384,1,0,0,0.01656596
703,2019/11/24 23:27:46.583,-4.026455,57.82565,583.9742,1,0,0,0.01656596
704,2019/11/24 23:27:46.599,-4.026455,57.82565,583.9742,1,0,0,0.01656596
705,2019/11/24 23:27:46.614,-4.026455,57.82565,583.9742,1,0,0,0.01656596
706,2019/11/24 23:27:46.632,-4.024006,57.56701,584.045,1,0,0,0.01656596
707,2019/11/24 23:27:46.649,-3.903941,57.4493,584.1044,1,0,0,0.01656596
708,2019/11/24 23:27:46.664,-3.903941,57.4493,584.1044,1,0,0,0.01656596
709,2019/11/24 23:27:46.681,-3.773647,57.40107,584.0618,1,0,0,0.01656596
710,2019/11/24 23:27:46.698,-3.773647,57.40107,584.0618,1,0,0,0.01656596
711,2019/11/24 23:27:46.714,-3.970323,57.73807,584.015,1,0,0,0.01656596
712,2019/11/24 23:27:46.731,-3.970323,57.73807,584.015,1,0,0,0.01656596
713,2019/11/24 23:27:46.748,-3.967898,58.15002,583.7572,1,0,0,0.01656596
714,2019/11/24 23:27:46.764,-3.967898,58.15002,583.7572,1,0,0,0.01656596
715,2019/11/24 23:27:46.782,-4.038517,58.5182,583.6145,1,0,0,0.01656596
716,2019/11/24 23:27:46.798,-4.038517,58.5182,583.6145,1,0,0,0.01656596
717,2019/11/24 23:27:46.814,-4.149103,59.30483,583.4146,1,0,0,0.01656596
718,2019/11/24 23:27:46.831,-4.149103,59.30483,583.4146,1,0,0,0.01656596
719,2019/11/24 23:27:46.848,-4.537932,60.0316,583.139,1,0,0,0.01656596
720,2019/11/24 23:27:46.864,-4.537932,60.0316,583.139,1,0,0,0.01656596
721,2019/11/24 23:27:46.881,-4.7299,60.31092,583.085,1,0,0,0.01656596
722,2019/11/24 23:27:46.897,-4.7299,60.31092,583.085,1,0,0,0.01656596
723,2019/11/24 23:27:46.913,-4.787495,60.68087,583.0326,1,0,0,0.01656596
724,2019/11/24 23:27:46.930,-4.787495,60.68087,583.0326,1,0,0,0.01656596
725,2019/11/24 23:27:46.947,-4.867759,60.94999,582.9017,1,0,0,0.01656596
726,2019/11/24 23:27:46.964,-4.867759,60.94999,582.9017,1,0,0,0.01656596
727,2019/11/24 23:27:46.980,-4.867759,60.94999,582.9017,1,0,0,0.01656596
728,2019/11/24 23:27:46.997,-4.862977,60.93592,582.7279,1,0,0,0.01656596
729,2019/11/24 23:27:47.13,-4.926146,61.20084,582.7982,1,0,0,0.01656596
730,2019/11/24 23:27:47.30,-4.926146,61.20084,582.7982,1,0,0,0.01656596
731,2019/11/24 23:27:47.46,-4.926146,61.20084,582.7982,1,0,0,0.01656596
732,2019/11/24 23:27:47.63,-4.965286,61.69498,582.5864,1,0,0,0.01656596
733,2019/11/24 23:27:47.80,-4.992352,62.08649,582.5176,1,0,0,0.01656596
734,2019/11/24 23:27:47.96,-4.992352,62.08649,582.5176,1,0,0,0.01656596
735,2019/11/24 23:27:47.113,-4.992352,62.08649,582.5176,1,0,0,0.01656596
736,2019/11/24 23:27:47.130,-4.855607,62.25226,582.4849,1,0,0,0.01656596
737,2019/11/24 23:27:47.146,-4.967964,62.76383,582.4976,1,0,0,0.01656596
738,2019/11/24 23:27:47.163,-4.967964,62.76383,582.4976,1,0,0,0.01656596
739,2019/11/24 23:27:47.179,-5.677429,63.8034,582.4025,1,0,0,0.01656596
740,2019/11/24 23:27:47.195,-5.677429,63.8034,582.4025,1,0,0,0.01656596
741,2019/11/24 23:27:47.213,-6.092223,64.78777,582.1841,1,0,0,0.01656596
742,2019/11/24 23:27:47.228,-6.092223,64.78777,582.1841,1,0,0,0.01656596
743,2019/11/24 23:27:47.245,-5.868508,65.47793,582.2911,1,0,0,0.01656596
744,2019/11/24 23:27:47.262,-5.868508,65.47793,582.2911,1,0,0,0.01656596
745,2019/11/24 23:27:47.279,-6.150185,66.33082,582.0001,1,0,0,0.01656596
746,2019/11/24 23:27:47.295,-6.150185,66.33082,582.0001,1,0,0,0.01656596
747,2019/11/24 23:27:47.312,-5.827724,66.9495,582.178,1,0,0,0.01656596
748,2019/11/24 23:27:47.328,-5.827724,66.9495,582.178,1,0,0,0.01656596
749,2019/11/24 23:27:47.345,-5.543246,67.68446,582.0209,1,0,0,0.01656596
750,2019/11/24 23:27:47.362,-5.419548,68.18999,581.8015,1,0,0,0.01656596
751,2019/11/24 23:27:47.379,-5.419548,68.18999,581.8015,1,0,0,0.01656596
752,2019/11/24 23:27:47.395,-5.419548,68.18999,581.8015,1,0,0,0.01656596
753,2019/11/24 23:27:47.412,-5.06619,68.41296,581.9647,1,0,0,0.01656596
754,2019/11/24 23:27:47.429,-5.06619,68.41296,581.9647,1,0,0,0.01656596
755,2019/11/24 23:27:47.445,-5.06619,68.41296,581.9647,1,0,0,0.01656596
756,2019/11/24 23:27:47.463,-4.973887,68.48588,582.0825,1,0,0,0.01656596
757,2019/11/24 23:27:47.481,-4.771529,68.9258,582.1561,1,0,0,0.01656596
758,2019/11/24 23:27:47.496,-4.771529,68.9258,582.1561,1,0,0,0.01656596
759,2019/11/24 23:27:47.513,-4.51974,69.86308,581.8389,1,0,0,0.01656596
760,2019/11/24 23:27:47.530,-4.51974,69.86308,581.8389,1,0,0,0.01656596
761,2019/11/24 23:27:47.547,-4.528442,70.82042,581.6948,1,0,0,0.01656596
762,2019/11/24 23:27:47.564,-4.528442,70.82042,581.6948,1,0,0,0.01656596
763,2019/11/24 23:27:47.580,-4.094558,71.71542,581.7192,1,0,0,0.01656596
764,2019/11/24 23:27:47.597,-4.094558,71.71542,581.7192,1,0,0,0.01656596
765,2019/11/24 23:27:47.616,-3.883973,73.36713,581.2499,1,0,1,1.97283
766,2019/11/24 23:27:47.633,-3.644221,74.8358,581.0104,1,0,1,1.973128
767,2019/11/24 23:27:47.648,-3.644221,74.8358,581.0104,1,0,1,1.973014
768,2019/11/24 23:27:47.665,-3.644221,74.8358,581.0104,1,0,1,0.01661873
769,2019/11/24 23:27:47.681,-3.324414,75.89385,580.6921,1,0,1,0.01645025
770,2019/11/24 23:27:47.698,-3.324414,75.89385,580.6921,1,0,1,0.0165666
771,2019/11/24 23:27:47.714,-3.152868,76.68232,580.5788,1,0,1,0.01652018
772,2019/11/24 23:27:47.732,-3.152868,76.68232,580.5788,1,0,1,0.0165666
773,2019/11/24 23:27:47.748,-3.278163,78.10052,580.3197,1,0,1,0.01656596
774,2019/11/24 23:27:47.764,-3.095186,79.17159,580.0189,1,0,1,0.01656214
775,2019/11/24 23:27:47.782,-3.095186,79.17159,580.0189,1,0,1,0.01657804
776,2019/11/24 23:27:47.798,-3.095186,79.17159,580.0189,1,0,1,0.01657168
777,2019/11/24 23:27:47.814,-2.897557,79.26706,579.929,1,0,1,0.01668739
778,2019/11/24 23:27:47.831,-2.791967,79.59299,579.8949,1,0,1,0.01655515
779,2019/11/24 23:27:47.848,-2.791967,79.59299,579.8949,1,0,1,0.01661619
780,2019/11/24 23:27:47.864,-2.791967,79.59299,579.8949,1,0,1,0.0164458
781,2019/11/24 23:27:47.881,-2.791967,79.59299,579.8949,1,0,1,0.01659457
782,2019/11/24 23:27:47.898,-2.875329,78.56298,579.7545,1,0,1,0.01671219
783,2019/11/24 23:27:47.915,-3.017264,75.54137,580.1257,1,0,1,0.01692518
784,2019/11/24 23:27:47.932,-3.017264,75.54137,580.1257,1,0,1,0.01674334
785,2019/11/24 23:27:47.948,-2.250301,70.60902,580.8558,1,0,0,0.01674334
786,2019/11/24 23:27:47.964,-2.250301,70.60902,580.8558,1,0,0,0.01674334
787,2019/11/24 23:27:47.981,-1.602917,66.07887,581.5457,1,0,0,0.01674334
788,2019/11/24 23:27:47.996,-1.602917,66.07887,581.5457,1,0,0,0.01674334
789,2019/11/24 23:27:48.14,-1.698738,64.56535,581.9977,1,0,0,0.01674334
790,2019/11/24 23:27:48.31,-1.698738,64.56535,581.9977,1,0,0,0.01674334
791,2019/11/24 23:27:48.47,-2.579044,64.24278,581.9957,1,0,0,0.01674334
792,2019/11/24 23:27:48.63,-2.579044,64.24278,581.9957,1,0,0,0.01674334
793,2019/11/24 23:27:48.79,-2.54984,63.90525,582.0284,1,0,0,0.01674334
794,2019/11/24 23:27:48.96,-2.54984,63.90525,582.0284,1,0,0,0.01674334
795,2019/11/24 23:27:48.113,-2.849796,63.54947,582.4235,1,0,0,0.01674334
796,2019/11/24 23:27:48.130,-2.849796,63.54947,582.4235,1,0,0,0.01674334
797,2019/11/24 23:27:48.147,-3.144921,63.58545,582.6226,1,0,0,0.01674334
798,2019/11/24 23:27:48.163,-2.67262,63.40384,582.6135,1,0,0,0.01674334
799,2019/11/24 23:27:48.180,-2.67262,63.40384,582.6135,1,0,0,0.01674334
800,2019/11/24 23:27:48.196,-2.67262,63.40384,582.6135,1,0,0,0.01674334
801,2019/11/24 23:27:48.213,-2.426344,63.24775,582.5507,1,0,0,0.01674334
802,2019/11/24 23:27:48.230,-2.135017,63.2508,582.9124,1,0,0,0.01674334
803,2019/11/24 23:27:48.246,-2.135017,63.2508,582.9124,1,0,0,0.01674334
804,2019/11/24 23:27:48.264,-2.135017,63.2508,582.9124,1,0,0,0.01674334
805,2019/11/24 23:27:48.280,-1.518609,62.82591,582.9678,1,0,0,0.01674334
806,2019/11/24 23:27:48.298,-1.184173,61.43396,583.2296,1,0,0,0.01674334
807,2019/11/24 23:27:48.313,-1.184173,61.43396,583.2296,1,0,0,0.01674334
808,2019/11/24 23:27:48.331,-1.184173,61.43396,583.2296,1,0,0,0.01674334
809,2019/11/24 23:27:48.348,-0.9136752,59.13885,583.7431,1,0,0,0.01674334
810,2019/11/24 23:27:48.363,-0.9136752,59.13885,583.7431,1,0,0,0.01674334
811,2019/11/24 23:27:48.380,-0.8830489,57.50241,584.1329,1,0,0,0.01674334
812,2019/11/24 23:27:48.397,-0.8830489,57.50241,584.1329,1,0,0,0.01674334
813,2019/11/24 23:27:48.413,-1.327941,55.94045,584.3992,1,0,0,0.01674334
814,2019/11/24 23:27:48.430,-1.327941,55.94045,584.3992,1,0,0,0.01674334
815,2019/11/24 23:27:48.447,-2.217894,56.07656,584.5906,1,0,0,0.01674334
816,2019/11/24 23:27:48.463,-2.217894,56.07656,584.5906,1,0,0,0.01674334
817,2019/11/24 23:27:48.480,-3.138917,56.85104,584.5109,1,0,0,0.01674334
818,2019/11/24 23:27:48.496,-3.138917,56.85104,584.5109,1,0,0,0.01674334
819,2019/11/24 23:27:48.513,-3.182944,57.19344,584.4912,1,0,0,0.01674334
820,2019/11/24 23:27:48.529,-3.182944,57.19344,584.4912,1,0,0,0.01674334
821,2019/11/24 23:27:48.547,-3.12948,57.41072,584.2786,1,0,0,0.01674334
822,2019/11/24 23:27:48.564,-3.19267,57.7573,584.3232,1,0,0,0.01674334
823,2019/11/24 23:27:48.580,-3.19267,57.7573,584.3232,1,0,0,0.01674334
824,2019/11/24 23:27:48.597,-3.19267,57.7573,584.3232,1,0,0,0.01674334
825,2019/11/24 23:27:48.614,-2.989059,58.15226,584.0655,1,0,0,0.01674334
826,2019/11/24 23:27:48.630,-2.525557,57.99427,584.0251,1,0,0,0.01674334
827,2019/11/24 23:27:48.646,-2.525557,57.99427,584.0251,1,0,0,0.01674334
828,2019/11/24 23:27:48.663,-2.525557,57.99427,584.0251,1,0,0,0.01674334
829,2019/11/24 23:27:48.680,-2.25187,57.65992,584.0403,1,0,0,0.01674334
830,2019/11/24 23:27:48.697,-2.607713,57.95221,583.8342,1,0,0,0.01674334
831,2019/11/24 23:27:48.714,-2.607713,57.95221,583.8342,1,0,0,0.01674334
832,2019/11/24 23:27:48.730,-2.766061,57.8996,583.7,1,0,0,0.01674334
833,2019/11/24 23:27:48.748,-2.766061,57.8996,583.7,1,0,0,0.01674334
834,2019/11/24 23:27:48.764,-2.766061,57.8996,583.7,1,0,0,0.01674334
835,2019/11/24 23:27:48.780,-3.123084,57.72923,583.7545,1,0,0,0.01674334
836,2019/11/24 23:27:48.797,-3.123084,57.72923,583.7545,1,0,0,0.01674334
837,2019/11/24 23:27:48.814,-3.505822,57.67051,583.7228,1,0,0,0.01674334
838,2019/11/24 23:27:48.831,-3.505822,57.67051,583.7228,1,0,0,0.01674334
839,2019/11/24 23:27:48.847,-3.808267,57.48151,583.5746,1,0,0,0.01674334
840,2019/11/24 23:27:48.864,-3.808267,57.48151,583.5746,1,0,0,0.01674334
841,2019/11/24 23:27:48.881,-4.344891,56.85154,583.4604,1,0,0,0.01674334
842,2019/11/24 23:27:48.898,-4.344891,56.85154,583.4604,1,0,0,0.01674334
843,2019/11/24 23:27:48.914,-4.66692,56.17965,583.7314,1,0,0,0.01674334
844,2019/11/24 23:27:48.930,-4.66692,56.17965,583.7314,1,0,0,0.01674334
845,2019/11/24 23:27:48.947,-4.536669,55.69241,583.8566,1,0,0,0.01674334
846,2019/11/24 23:27:48.964,-4.321754,55.31876,583.9357,1,0,0,0.01674334
847,2019/11/24 23:27:48.981,-4.321754,55.31876,583.9357,1,0,0,0.01674334
848,2019/11/24 23:27:48.997,-4.321754,55.31876,583.9357,1,0,0,0.01674334
849,2019/11/24 23:27:49.14,-3.864686,55.40941,584.1076,1,0,0,0.01674334
850,2019/11/24 23:27:49.30,-3.68846,56.02388,584.0634,1,0,0,0.01674334
851,2019/11/24 23:27:49.47,-3.68846,56.02388,584.0634,1,0,0,0.01674334
852,2019/11/24 23:27:49.63,-3.68846,56.02388,584.0634,1,0,0,0.01674334
853,2019/11/24 23:27:49.81,-3.570501,56.72015,583.9915,1,0,0,0.01674334
854,2019/11/24 23:27:49.99,-3.14924,56.39429,584.2307,1,0,0,0.01674334
855,2019/11/24 23:27:49.115,-3.14924,56.39429,584.2307,1,0,0,0.01674334
856,2019/11/24 23:27:49.132,-1.972382,55.73719,584.4796,1,0,0,0.01674334
857,2019/11/24 23:27:49.148,-1.972382,55.73719,584.4796,1,0,0,0.01674334
858,2019/11/24 23:27:49.165,-0.8820159,55.19601,584.5534,1,0,0,0.01674334
859,2019/11/24 23:27:49.182,-0.8820159,55.19601,584.5534,1,0,0,0.01674334
860,2019/11/24 23:27:49.198,-0.3655707,54.63338,584.6085,1,0,0,0.01674334
861,2019/11/24 23:27:49.214,-0.3655707,54.63338,584.6085,1,0,0,0.01674334
862,2019/11/24 23:27:49.232,-0.3655707,54.63338,584.6085,1,0,0,0.01674334
863,2019/11/24 23:27:49.248,-0.1103519,53.88425,584.7695,1,0,0,0.01674334
864,2019/11/24 23:27:49.265,-0.1103519,53.88425,584.7695,1,0,0,0.01674334
865,2019/11/24 23:27:49.281,-0.1847647,53.26143,584.8075,1,0,0,0.01674334
866,2019/11/24 23:27:49.297,-0.1847647,53.26143,584.8075,1,0,0,0.01674334
867,2019/11/24 23:27:49.314,-0.2957793,52.63849,584.8489,1,0,0,0.01674334
868,2019/11/24 23:27:49.331,-0.2957793,52.63849,584.8489,1,0,0,0.01674334
869,2019/11/24 23:27:49.347,-0.6866088,51.85876,585.0535,1,0,0,0.01674334
870,2019/11/24 23:27:49.364,-0.5916083,51.06377,585.2361,1,0,0,0.01674334
871,2019/11/24 23:27:49.380,-0.5916083,51.06377,585.2361,1,0,0,0.01674334
872,2019/11/24 23:27:49.397,-0.5916083,51.06377,585.2361,1,0,0,0.01674334
873,2019/11/24 23:27:49.414,-0.4519148,50.48495,585.1575,1,0,0,0.01674334
874,2019/11/24 23:27:49.430,-0.3318079,49.68081,585.1925,1,0,0,0.01674334
875,2019/11/24 23:27:49.446,-0.3318079,49.68081,585.1925,1,0,0,0.01674334
876,2019/11/24 23:27:49.462,-0.3318079,49.68081,585.1925,1,0,0,0.01674334
877,2019/11/24 23:27:49.479,-0.3761806,49.33009,585.3096,1,0,0,0.01674334
878,2019/11/24 23:27:49.495,-0.5065094,49.71482,585.1615,1,0,0,0.01674334
879,2019/11/24 23:27:49.512,-0.5065094,49.71482,585.1615,1,0,0,0.01674334
880,2019/11/24 23:27:49.529,-0.5065094,49.71482,585.1615,1,0,0,0.01674334
881,2019/11/24 23:27:49.546,-0.4275585,49.64599,584.9534,1,0,0,0.01674334
882,2019/11/24 23:27:49.563,-0.3625181,49.41901,584.8632,1,0,0,0.01674334
883,2019/11/24 23:27:49.579,-0.3625181,49.41901,584.8632,1,0,0,0.01674334
884,2019/11/24 23:27:49.598,-0.2083052,49.3306,584.7436,1,0,0,0.01674334
885,2019/11/24 23:27:49.614,-0.2083052,49.3306,584.7436,1,0,0,0.01674334
886,2019/11/24 23:27:49.631,-0.193594,49.20692,584.6782,1,0,0,0.01674334
887,2019/11/24 23:27:49.647,-0.193594,49.20692,584.6782,1,0,0,0.01674334
888,2019/11/24 23:27:49.664,-0.193594,49.20692,584.6782,1,0,0,0.01674334
889,2019/11/24 23:27:49.681,-0.2363994,49.06921,584.4822,1,0,0,0.01674334
890,2019/11/24 23:27:49.698,-0.2363994,49.06921,584.4822,1,0,0,0.01674334
891,2019/11/24 23:27:49.714,-0.4378144,49.40677,584.6974,1,0,0,0.01674334
892,2019/11/24 23:27:49.731,-0.4378144,49.40677,584.6974,1,0,0,0.01674334
893,2019/11/24 23:27:49.747,-0.4664927,49.65114,584.561,1,0,0,0.01674334
894,2019/11/24 23:27:49.764,-0.6926925,49.64026,584.3217,1,0,0,0.01674334
895,2019/11/24 23:27:49.780,-0.6926925,49.64026,584.3217,1,0,0,0.01674334
896,2019/11/24 23:27:49.797,-0.6926925,49.64026,584.3217,1,0,0,0.01674334
897,2019/11/24 23:27:49.813,-1.02925,49.88517,584.1085,1,0,0,0.01674334
898,2019/11/24 23:27:49.829,-1.149429,50.28038,584.0422,1,0,0,0.01674334
899,2019/11/24 23:27:49.845,-1.149429,50.28038,584.0422,1,0,0,0.01674334
900,2019/11/24 23:27:49.863,-1.149429,50.28038,584.0422,1,0,0,0.01674334
901,2019/11/24 23:27:49.880,-1.024417,49.87906,583.9733,1,0,0,0.01674334
902,2019/11/24 23:27:49.895,-0.8766907,49.74169,583.8132,1,0,0,0.01674334
903,2019/11/24 23:27:49.913,-0.8766907,49.74169,583.8132,1,0,0,0.01674334
904,2019/11/24 23:27:49.928,-0.8766907,49.74169,583.8132,1,0,0,0.01674334
905,2019/11/24 23:27:49.946,-1.186389,49.97194,583.9885,1,0,0,0.01674334
906,2019/11/24 23:27:49.962,-1.326977,49.94247,584.0402,1,0,0,0.01674334
907,2019/11/24 23:27:49.979,-1.326977,49.94247,584.0402,1,0,0,0.01674334
908,2019/11/24 23:27:49.995,-1.149871,49.57137,584.1347,1,0,0,0.01674334
909,2019/11/24 23:27:50.12,-1.149871,49.57137,584.1347,1,0,0,0.01674334
910,2019/11/24 23:27:50.29,-1.054859,49.48508,584.1069,1,0,0,0.01674334
911,2019/11/24 23:27:50.46,-1.054859,49.48508,584.1069,1,0,0,0.01674334
912,2019/11/24 23:27:50.62,-0.7055507,48.96172,584.0969,1,0,0,0.01674334
913,2019/11/24 23:27:50.79,-0.7055507,48.96172,584.0969,1,0,0,0.01674334
914,2019/11/24 23:27:50.94,-0.7055507,48.96172,584.0969,1,0,0,0.01674334
915,2019/11/24 23:27:50.111,-0.3435481,48.56268,584.2911,1,0,0,0.01674334
916,2019/11/24 23:27:50.127,-0.3435481,48.56268,584.2911,1,0,0,0.01674334
917,2019/11/24 23:27:50.144,-0.3435481,48.56268,584.2911,1,0,0,0.01674334
918,2019/11/24 23:27:50.160,-0.03623879,48.1968,584.2612,1,0,0,0.01674334
919,2019/11/24 23:27:50.178,0.124417,47.62114,584.3452,1,0,0,0.01674334
920,2019/11/24 23:27:50.193,0.124417,47.62114,584.3452,1,0,0,0.01674334
921,2019/11/24 23:27:50.211,0.1949014,47.31005,584.3656,1,0,0,0.01674334
922,2019/11/24 23:27:50.227,0.1949014,47.31005,584.3656,1,0,0,0.01674334
923,2019/11/24 23:27:50.243,0.2185563,47.39704,584.3611,1,0,0,0.01674334
924,2019/11/24 23:27:50.260,-0.0825211,47.19734,584.5821,1,0,0,0.01674334
925,2019/11/24 23:27:50.276,-0.0825211,47.19734,584.5821,1,0,0,0.01674334
926,2019/11/24 23:27:50.293,-0.0825211,47.19734,584.5821,1,0,0,0.01674334
927,2019/11/24 23:27:50.310,-0.1317767,46.89839,584.6661,1,0,0,0.01674334
928,2019/11/24 23:27:50.327,-0.214663,46.97147,584.7239,1,0,0,0.01674334
929,2019/11/24 23:27:50.343,-0.214663,46.97147,584.7239,1,0,0,0.01674334
930,2019/11/24 23:27:50.360,-0.214663,46.97147,584.7239,1,0,0,0.01674334
931,2019/11/24 23:27:50.376,-0.3371619,46.874,584.7612,1,0,0,0.01674334
932,2019/11/24 23:27:50.394,-0.3814435,47.05896,584.6046,1,0,0,0.01674334
933,2019/11/24 23:27:50.411,-0.3814435,47.05896,584.6046,1,0,0,0.01674334
934,2019/11/24 23:27:50.428,0.03011882,47.13572,584.7679,1,0,0,0.01674334
935,2019/11/24 23:27:50.444,0.03011882,47.13572,584.7679,1,0,0,0.01674334
936,2019/11/24 23:27:50.460,0.04957978,47.28491,584.6396,1,0,0,0.01674334
937,2019/11/24 23:27:50.476,0.04957978,47.28491,584.6396,1,0,0,0.01674334
938,2019/11/24 23:27:50.494,0.3985768,47.29502,584.3023,1,0,0,0.01674334
939,2019/11/24 23:27:50.509,0.3985768,47.29502,584.3023,1,0,0,0.01674334
940,2019/11/24 23:27:50.526,0.7833196,47.27282,584.4169,1,0,0,0.01674334
941,2019/11/24 23:27:50.543,0.7833196,47.27282,584.4169,1,0,0,0.01674334
942,2019/11/24 23:27:50.559,0.7833196,47.27282,584.4169,1,0,0,0.01674334
943,2019/11/24 23:27:50.576,0.5559101,47.4187,584.2722,1,0,0,0.01674334
944,2019/11/24 23:27:50.592,0.5559101,47.4187,584.2722,1,0,0,0.01674334
945,2019/11/24 23:27:50.609,0.266744,47.51611,584.2416,1,0,0,0.01674334
946,2019/11/24 23:27:50.626,0.266744,47.51611,584.2416,1,0,0,0.01674334
947,2019/11/24 23:27:50.643,0.3989815,47.72546,584.1489,1,0,0,0.01674334
948,2019/11/24 23:27:50.659,0.3989815,47.72546,584.1489,1,0,0,0.01674334
949,2019/11/24 23:27:50.675,0.1144808,47.72923,584.3226,1,0,0,0.01674334
950,2019/11/24 23:27:50.693,-0.2460154,47.73819,584.1205,1,0,0,0.01674334
951,2019/11/24 23:27:50.709,-0.2460154,47.73819,584.1205,1,0,0,0.01674334
952,2019/11/24 23:27:50.725,-0.2460154,47.73819,584.1205,1,0,0,0.01674334
953,2019/11/24 23:27:50.742,0.09675463,47.84146,584.228,1,0,0,0.01674334
954,2019/11/24 23:27:50.759,-0.005628254,47.86288,584.2577,1,0,0,0.01674334
955,2019/11/24 23:27:50.775,-0.005628254,47.86288,584.2577,1,0,0,0.01674334
956,2019/11/24 23:27:50.792,-0.005628254,47.86288,584.2577,1,0,0,0.01674334
957,2019/11/24 23:27:50.808,-0.05005591,47.90713,584.1619,1,0,0,0.01674334
958,2019/11/24 23:27:50.825,0.04565509,47.9538,584.1258,1,0,0,0.01674334
959,2019/11/24 23:27:50.842,0.04565509,47.9538,584.1258,1,0,0,0.01674334
960,2019/11/24 23:27:50.859,0.01646573,47.96812,584.0825,1,0,0,0.01674334
