count,dateTime,waistX,waistY,waistZ,expStatus,LimitStatus,overStatus
132,2019/11/22 16:13:01.549,-29.40334,23.45765,597.3849,1,0,-1
133,2019/11/22 16:13:01.578,-29.33749,24.87204,598.5692,1,0,-1
134,2019/11/22 16:13:01.595,-29.33749,24.87204,598.5692,1,0,-1
135,2019/11/22 16:13:01.616,-29.22273,25.26443,599.567,1,0,-1
136,2019/11/22 16:13:01.647,-29.6072,24.375,600.054,1,0,-1
137,2019/11/22 16:13:01.673,-30.15288,22.95525,600.5096,1,0,-1
138,2019/11/22 16:13:01.689,-30.15288,22.95525,600.5096,1,0,-1
139,2019/11/22 16:13:01.710,-30.44132,21.88576,601.0929,1,0,-1
140,2019/11/22 16:13:01.726,-30.44132,21.88576,601.0929,1,0,-1
141,2019/11/22 16:13:01.756,-30.25994,20.90471,601.6812,1,0,-1
142,2019/11/22 16:13:01.788,-30.19615,19.86505,601.6755,1,0,-1
143,2019/11/22 16:13:01.812,-30.32678,18.71108,600.9322,1,0,-1
144,2019/11/22 16:13:01.845,-30.75446,17.62179,600.0715,1,0,-1
145,2019/11/22 16:13:01.870,-31.36454,17.23377,599.5306,1,0,-1
146,2019/11/22 16:13:01.886,-31.36454,17.23377,599.5306,1,0,-1
147,2019/11/22 16:13:01.907,-31.63811,17.55544,598.9983,1,0,-1
148,2019/11/22 16:13:01.939,-31.83698,18.01909,598.4401,1,0,-1
149,2019/11/22 16:13:01.964,-32.11329,18.56562,598.4257,1,0,-1
150,2019/11/22 16:13:01.984,-32.11329,18.56562,598.4257,1,0,-1
151,2019/11/22 16:13:02.10,-32.16228,19.00271,598.3048,1,0,-1
152,2019/11/22 16:13:02.26,-32.16228,19.00271,598.3048,1,0,-1
153,2019/11/22 16:13:02.57,-32.01119,19.23041,598.3539,1,0,-1
154,2019/11/22 16:13:02.80,-31.80264,19.19667,598.4525,1,0,-1
155,2019/11/22 16:13:02.107,-31.60555,19.01344,598.2972,1,0,-1
156,2019/11/22 16:13:02.124,-31.60555,19.01344,598.2972,1,0,-1
157,2019/11/22 16:13:02.150,-31.50773,18.90378,598.5378,1,0,-1
158,2019/11/22 16:13:02.177,-31.37688,18.95793,598.7038,1,0,-1
159,2019/11/22 16:13:02.193,-31.37688,18.95793,598.7038,1,0,-1
160,2019/11/22 16:13:02.214,-31.11655,19.18524,598.8159,1,0,-1
161,2019/11/22 16:13:02.248,-30.84343,19.56362,598.7503,1,0,-1
162,2019/11/22 16:13:02.272,-30.66705,20.32276,598.4717,1,0,-1
163,2019/11/22 16:13:02.297,-30.34124,21.69172,598.3629,1,0,-1
164,2019/11/22 16:13:02.314,-30.34124,21.69172,598.3629,1,0,-1
165,2019/11/22 16:13:02.342,-29.94843,23.53988,598.4521,1,0,-1
166,2019/11/22 16:13:02.367,-29.53975,25.69319,598.219,1,0,-1
167,2019/11/22 16:13:02.391,-29.20557,28.08284,597.8608,1,0,-1
168,2019/11/22 16:13:02.408,-29.20557,28.08284,597.8608,1,0,-1
169,2019/11/22 16:13:02.444,-29.05673,30.81993,597.8204,1,0,0
170,2019/11/22 16:13:02.466,-29.03327,33.67511,597.8461,1,0,0
171,2019/11/22 16:13:02.482,-29.03327,33.67511,597.8461,1,0,0
172,2019/11/22 16:13:02.500,-29.03327,33.67511,597.8461,1,0,0
173,2019/11/22 16:13:02.525,-29.13457,36.39632,598.0038,1,0,0
174,2019/11/22 16:13:02.566,-29.45369,38.74177,598.0615,1,0,0
175,2019/11/22 16:13:02.592,-29.99675,40.5409,597.9998,1,0,0
176,2019/11/22 16:13:02.622,-30.6965,41.67844,597.8871,1,0,0
177,2019/11/22 16:13:02.656,-31.51979,42.2753,597.6888,1,0,0
178,2019/11/22 16:13:02.680,-32.2347,42.38368,597.3726,1,0,0
179,2019/11/22 16:13:02.705,-32.79494,42.0596,596.9639,1,0,0
180,2019/11/22 16:13:02.739,-33.29412,41.7149,596.4935,1,0,0
181,2019/11/22 16:13:02.761,-33.54111,41.71228,596.1563,1,0,0
182,2019/11/22 16:13:02.778,-33.54111,41.71228,596.1563,1,0,0
183,2019/11/22 16:13:02.799,-33.44643,42.03967,595.9389,1,0,0
184,2019/11/22 16:13:02.837,-33.18197,42.7987,595.5742,1,0,0
185,2019/11/22 16:13:02.860,-32.77689,44.06283,595.145,1,0,0
186,2019/11/22 16:13:02.876,-32.77689,44.06283,595.145,1,0,0
187,2019/11/22 16:13:02.895,-32.30898,45.48095,595.0938,1,0,0
188,2019/11/22 16:13:02.913,-32.30898,45.48095,595.0938,1,0,0
189,2019/11/22 16:13:02.929,-32.30898,45.48095,595.0938,1,0,0
190,2019/11/22 16:13:02.960,-31.80373,46.61106,594.611,1,0,0
191,2019/11/22 16:13:02.984,-31.54884,47.2716,594.2273,1,0,0
192,2019/11/22 16:13:03.11,-31.53078,47.46294,593.7501,1,0,0
193,2019/11/22 16:13:03.50,-31.6434,47.42105,593.5664,1,0,0
194,2019/11/22 16:13:03.75,-31.91507,47.41013,593.6376,1,0,0
195,2019/11/22 16:13:03.100,-32.27511,47.47335,593.579,1,0,0
196,2019/11/22 16:13:03.117,-32.27511,47.47335,593.579,1,0,0
197,2019/11/22 16:13:03.144,-32.78948,47.68021,593.1991,1,0,0
198,2019/11/22 16:13:03.172,-33.30579,48.18999,593.2988,1,0,0
199,2019/11/22 16:13:03.194,-33.68489,48.73508,593.2381,1,0,0
200,2019/11/22 16:13:03.211,-33.68489,48.73508,593.2381,1,0,0
201,2019/11/22 16:13:03.243,-34.13325,49.34081,593.1514,1,0,0
202,2019/11/22 16:13:03.273,-34.66756,50.20731,592.9466,1,0,0
203,2019/11/22 16:13:03.297,-34.93259,51.5215,592.5925,1,0,0
204,2019/11/22 16:13:03.328,-35.14419,53.71552,592.7985,1,0,0
205,2019/11/22 16:13:03.354,-34.55833,56.93195,593.6752,1,0,0
206,2019/11/22 16:13:03.370,-34.55833,56.93195,593.6752,1,0,0
207,2019/11/22 16:13:03.387,-34.55833,56.93195,593.6752,1,0,0
208,2019/11/22 16:13:03.407,-33.35944,60.15364,593.8315,1,0,0
209,2019/11/22 16:13:03.424,-33.35944,60.15364,593.8315,1,0,0
210,2019/11/22 16:13:03.456,-33.34393,62.47604,594.032,1,0,0
211,2019/11/22 16:13:03.488,-33.80645,63.84941,594.6284,1,0,0
212,2019/11/22 16:13:03.512,-33.97235,64.29022,594.7393,1,0,0
213,2019/11/22 16:13:03.548,-34.33794,63.63551,594.8186,1,0,0
214,2019/11/22 16:13:03.573,-34.95511,61.79589,594.9762,1,0,0
215,2019/11/22 16:13:03.598,-35.81268,59.66799,595.1857,1,0,0
216,2019/11/22 16:13:03.614,-35.81268,59.66799,595.1857,1,0,0
217,2019/11/22 16:13:03.642,-36.74018,58.06389,595.4919,1,0,0
218,2019/11/22 16:13:03.668,-37.36938,57.22401,596.4007,1,0,0
219,2019/11/22 16:13:03.697,-37.41253,57.11602,597.2151,1,0,0
220,2019/11/22 16:13:03.714,-37.41253,57.11602,597.2151,1,0,0
221,2019/11/22 16:13:03.742,-37.26348,57.06493,598.7757,1,0,0
222,2019/11/22 16:13:03.765,-37.08541,56.10991,599.4899,1,0,0
223,2019/11/22 16:13:03.791,-36.57277,55.04562,600.9032,1,0,0
224,2019/11/22 16:13:03.808,-36.57277,55.04562,600.9032,1,0,0
225,2019/11/22 16:13:03.826,-36.57277,55.04562,600.9032,1,0,0
226,2019/11/22 16:13:03.860,-35.61892,53.83969,601.22,1,0,0
227,2019/11/22 16:13:03.883,-35.422,52.53916,600.0911,1,0,0
228,2019/11/22 16:13:03.914,-35.40541,51.9811,598.2587,1,0,0
229,2019/11/22 16:13:03.944,-35.18887,50.23045,595.9475,1,0,0
230,2019/11/22 16:13:03.972,-34.86821,47.26349,592.505,1,0,0
231,2019/11/22 16:13:03.994,-35.01361,45.44667,589.9121,1,0,0
232,2019/11/22 16:13:04.11,-35.01361,45.44667,589.9121,1,0,0
233,2019/11/22 16:13:04.44,-35.43924,46.03695,588.1079,1,0,0
234,2019/11/22 16:13:04.69,-35.66688,48.24884,587.0247,1,0,0
235,2019/11/22 16:13:04.96,-35.37268,50.4706,585.597,1,0,0
236,2019/11/22 16:13:04.113,-35.37268,50.4706,585.597,1,0,0
237,2019/11/22 16:13:04.143,-35.2219,51.70187,584.3309,1,0,0
238,2019/11/22 16:13:04.170,-35.44845,51.78907,583.4901,1,0,0
239,2019/11/22 16:13:04.194,-35.74527,50.91875,583.1077,1,0,0
240,2019/11/22 16:13:04.229,-35.86388,49.57884,582.9861,1,0,0
241,2019/11/22 16:13:04.253,-36.03575,48.29783,583.3783,1,0,0
242,2019/11/22 16:13:04.269,-36.03575,48.29783,583.3783,1,0,0
243,2019/11/22 16:13:04.286,-36.03575,48.29783,583.3783,1,0,0
244,2019/11/22 16:13:04.307,-36.46991,46.94836,584.5439,1,0,0
245,2019/11/22 16:13:04.344,-37.12858,45.33945,586.17,1,0,0
246,2019/11/22 16:13:04.366,-37.82079,43.92821,587.7787,1,0,0
247,2019/11/22 16:13:04.393,-38.28593,42.98358,589.6816,1,0,0
248,2019/11/22 16:13:04.409,-38.28593,42.98358,589.6816,1,0,0
249,2019/11/22 16:13:04.438,-38.50111,42.25623,591.4702,1,0,0
250,2019/11/22 16:13:04.464,-38.72007,42.0157,592.9307,1,0,0
251,2019/11/22 16:13:04.488,-38.94446,42.33324,594.5827,1,0,0
252,2019/11/22 16:13:04.504,-38.94446,42.33324,594.5827,1,0,0
253,2019/11/22 16:13:04.535,-39.02482,42.90241,595.6431,1,0,0
254,2019/11/22 16:13:04.566,-39.03275,43.5941,596.7886,1,0,0
255,2019/11/22 16:13:04.592,-38.98055,44.02075,597.6922,1,0,0
256,2019/11/22 16:13:04.623,-38.9661,44.06533,598.3812,1,0,0
257,2019/11/22 16:13:04.647,-39.09419,43.77127,598.4336,1,0,0
258,2019/11/22 16:13:04.664,-39.09419,43.77127,598.4336,1,0,0
259,2019/11/22 16:13:04.683,-39.39517,43.42445,598.7469,1,0,0
260,2019/11/22 16:13:04.700,-39.39517,43.42445,598.7469,1,0,0
261,2019/11/22 16:13:04.716,-39.39517,43.42445,598.7469,1,0,0
262,2019/11/22 16:13:04.745,-39.69503,42.97118,598.903,1,0,0
263,2019/11/22 16:13:04.778,-40.04322,42.25155,598.7662,1,0,0
264,2019/11/22 16:13:04.802,-40.46772,41.40089,598.5582,1,0,0
265,2019/11/22 16:13:04.835,-40.77616,40.56026,598.1047,1,0,0
266,2019/11/22 16:13:04.858,-41.04114,39.70171,597.608,1,0,0
267,2019/11/22 16:13:04.875,-41.04114,39.70171,597.608,1,0,0
268,2019/11/22 16:13:04.896,-41.35506,38.93711,597.0178,1,0,0
269,2019/11/22 16:13:04.928,-41.75616,38.13574,596.0853,1,0,0
270,2019/11/22 16:13:04.954,-42.27037,37.2955,595.2561,1,0,0
271,2019/11/22 16:13:04.970,-42.27037,37.2955,595.2561,1,0,0
272,2019/11/22 16:13:04.995,-42.83758,36.51753,594.5613,1,0,0
273,2019/11/22 16:13:05.28,-43.34895,35.80777,593.662,1,0,0
274,2019/11/22 16:13:05.54,-43.83805,35.14554,592.9144,1,0,0
275,2019/11/22 16:13:05.71,-43.83805,35.14554,592.9144,1,0,0
276,2019/11/22 16:13:05.92,-44.26336,34.60294,592.1564,1,0,0
277,2019/11/22 16:13:05.123,-44.52131,34.27517,591.6185,1,0,0
278,2019/11/22 16:13:05.148,-44.68765,34.04218,591.0146,1,0,0
279,2019/11/22 16:13:05.164,-44.68765,34.04218,591.0146,1,0,0
280,2019/11/22 16:13:05.183,-44.68765,34.04218,591.0146,1,0,0
281,2019/11/22 16:13:05.211,-44.83259,33.83739,590.5392,1,0,0
282,2019/11/22 16:13:05.241,-44.92736,33.7507,590.2113,1,0,0
283,2019/11/22 16:13:05.266,-44.95993,33.88208,590.2217,1,0,0
284,2019/11/22 16:13:05.289,-45.00368,34.08159,590.2888,1,0,0
285,2019/11/22 16:13:05.306,-45.00368,34.08159,590.2888,1,0,0
286,2019/11/22 16:13:05.336,-45.17274,34.21964,590.4232,1,0,0
287,2019/11/22 16:13:05.360,-45.33414,34.31151,590.6251,1,0,0
288,2019/11/22 16:13:05.391,-45.40609,34.43228,590.9574,1,0,0
289,2019/11/22 16:13:05.407,-45.40609,34.43228,590.9574,1,0,0
290,2019/11/22 16:13:05.435,-45.42996,34.64896,591.382,1,0,0
291,2019/11/22 16:13:05.462,-45.38293,34.94086,591.8364,1,0,0
292,2019/11/22 16:13:05.484,-45.30691,35.23406,592.3298,1,0,0
293,2019/11/22 16:13:05.501,-45.30691,35.23406,592.3298,1,0,0
294,2019/11/22 16:13:05.529,-45.20626,35.51343,592.7909,1,0,0
295,2019/11/22 16:13:05.557,-45.04684,35.65694,593.3049,1,0,0
296,2019/11/22 16:13:05.582,-44.94006,35.47097,593.7296,1,0,0
297,2019/11/22 16:13:05.599,-44.94006,35.47097,593.7296,1,0,0
298,2019/11/22 16:13:05.616,-44.94006,35.47097,593.7296,1,0,0
299,2019/11/22 16:13:05.647,-44.96371,35.13101,593.8864,1,0,0
300,2019/11/22 16:13:05.673,-45.1005,34.68984,594.0859,1,0,0
301,2019/11/22 16:13:05.698,-45.33635,34.20041,594.257,1,0,0
302,2019/11/22 16:13:05.728,-45.62104,33.75748,594.4711,1,0,0
303,2019/11/22 16:13:05.755,-45.8805,33.30729,594.538,1,0,0
304,2019/11/22 16:13:05.773,-45.8805,33.30729,594.538,1,0,0
305,2019/11/22 16:13:05.793,-46.16034,32.86118,594.4773,1,0,0
306,2019/11/22 16:13:05.832,-46.47117,32.53325,594.5648,1,0,0
307,2019/11/22 16:13:05.857,-46.71581,32.28582,594.6357,1,0,0
308,2019/11/22 16:13:05.882,-46.8973,32.02758,594.639,1,0,0
309,2019/11/22 16:13:05.899,-46.8973,32.02758,594.639,1,0,0
310,2019/11/22 16:13:05.927,-47.06997,31.72355,594.4989,1,0,0
311,2019/11/22 16:13:05.952,-47.26823,31.51443,594.5343,1,0,0
312,2019/11/22 16:13:05.977,-47.51801,31.37698,594.5151,1,0,0
313,2019/11/22 16:13:05.993,-47.51801,31.37698,594.5151,1,0,0
314,2019/11/22 16:13:06.25,-47.79607,31.34069,594.4063,1,0,0
315,2019/11/22 16:13:06.56,-48.08202,31.35711,594.3577,1,0,0
316,2019/11/22 16:13:06.72,-48.08202,31.35711,594.3577,1,0,0
317,2019/11/22 16:13:06.92,-48.42057,31.33849,594.1849,1,0,0
318,2019/11/22 16:13:06.109,-48.42057,31.33849,594.1849,1,0,0
319,2019/11/22 16:13:06.140,-48.67949,31.1817,594.0703,1,0,0
320,2019/11/22 16:13:06.165,-48.8057,30.88699,593.9292,1,0,0
321,2019/11/22 16:13:06.190,-48.81747,30.55926,593.7839,1,0,0
322,2019/11/22 16:13:06.207,-48.81747,30.55926,593.7839,1,0,0
323,2019/11/22 16:13:06.233,-48.74492,30.25543,593.4659,1,0,0
324,2019/11/22 16:13:06.263,-48.67886,30.06171,593.2842,1,0,0
325,2019/11/22 16:13:06.290,-48.57257,30.05539,593.1373,1,0,0
326,2019/11/22 16:13:06.323,-48.35255,30.26945,593.1085,1,0,0
327,2019/11/22 16:13:06.348,-48.07889,30.59759,593.1783,1,0,0
328,2019/11/22 16:13:06.365,-48.07889,30.59759,593.1783,1,0,0
329,2019/11/22 16:13:06.387,-47.79925,30.98862,593.0883,1,0,0
330,2019/11/22 16:13:06.420,-47.53385,31.70267,593.2394,1,0,0
331,2019/11/22 16:13:06.444,-47.21379,32.76282,593.6063,1,0,0
332,2019/11/22 16:13:06.462,-47.21379,32.76282,593.6063,1,0,0
333,2019/11/22 16:13:06.486,-46.9071,33.93459,593.9041,1,0,0
334,2019/11/22 16:13:06.503,-46.9071,33.93459,593.9041,1,0,0
335,2019/11/22 16:13:06.531,-46.71788,35.00479,593.9404,1,0,0
336,2019/11/22 16:13:06.558,-46.59631,35.97497,594.0026,1,0,0
337,2019/11/22 16:13:06.574,-46.59631,35.97497,594.0026,1,0,0
338,2019/11/22 16:13:06.597,-46.44027,36.94528,594.1159,1,0,0
339,2019/11/22 16:13:06.627,-46.1535,37.98166,594.3671,1,0,0
340,2019/11/22 16:13:06.651,-45.80167,39.01137,594.4908,1,0,0
341,2019/11/22 16:13:06.671,-45.80167,39.01137,594.4908,1,0,0
342,2019/11/22 16:13:06.695,-45.42357,40.22763,594.7753,1,0,0
343,2019/11/22 16:13:06.729,-44.89506,41.57224,594.9915,1,0,0
344,2019/11/22 16:13:06.756,-44.44962,42.80375,595.1814,1,0,0
345,2019/11/22 16:13:06.780,-44.18674,43.91325,595.1245,1,0,0
346,2019/11/22 16:13:06.796,-44.18674,43.91325,595.1245,1,0,0
347,2019/11/22 16:13:06.825,-44.19827,44.88397,595.3353,1,0,0
348,2019/11/22 16:13:06.852,-44.36758,45.77679,595.5416,1,0,0
349,2019/11/22 16:13:06.882,-44.51332,46.4353,595.4331,1,0,0
350,2019/11/22 16:13:06.898,-44.51332,46.4353,595.4331,1,0,0
351,2019/11/22 16:13:06.927,-44.71376,46.78584,595.4076,1,0,0
352,2019/11/22 16:13:06.944,-44.71376,46.78584,595.4076,1,0,0
353,2019/11/22 16:13:06.967,-44.87495,46.77441,595.2047,1,0,0
354,2019/11/22 16:13:06.991,-44.9984,46.51366,594.8389,1,0,0
