count,dateTime,waistX,waistY,waistZ,expStatus,LimitStatus
325,2019/11/20 14:14:56.791,-9.407152,82.51587,602.2789,1,0
326,2019/11/20 14:14:56.822,-9.456474,82.6921,602.23,1,0
327,2019/11/20 14:14:56.865,-9.472086,82.62721,602.1685,1,0
328,2019/11/20 14:14:56.899,-9.42729,82.39114,601.9741,1,0
329,2019/11/20 14:14:56.931,-9.347082,81.97601,601.6573,1,0
330,2019/11/20 14:14:56.971,-9.267314,81.82949,601.4667,1,0
331,2019/11/20 14:14:57.15,-9.198443,81.83454,601.1525,1,0
332,2019/11/20 14:14:57.43,-9.238544,81.97668,601.0125,1,0
333,2019/11/20 14:14:57.90,-9.347713,82.18795,600.7902,1,0
334,2019/11/20 14:14:57.119,-9.383135,82.41234,600.8759,1,0
335,2019/11/20 14:14:57.152,-9.563204,82.68746,600.5955,1,0
336,2019/11/20 14:14:57.173,-9.563204,82.68746,600.5955,1,0
337,2019/11/20 14:14:57.226,-9.680089,82.66492,600.2482,1,0
338,2019/11/20 14:14:57.258,-9.64872,82.38674,599.998,1,0
339,2019/11/20 14:14:57.289,-9.577848,81.98649,599.938,1,0
340,2019/11/20 14:14:57.335,-9.481607,81.56489,600.0585,1,0
341,2019/11/20 14:14:57.365,-9.331566,81.21046,600.0448,1,0
342,2019/11/20 14:14:57.399,-8.972004,80.76584,600.2692,1,0
343,2019/11/20 14:14:57.450,-8.737345,80.59576,600.3572,1,0
344,2019/11/20 14:14:57.485,-8.658449,80.62251,600.3993,1,0
345,2019/11/20 14:14:57.516,-8.696469,80.78005,600.6212,1,0
346,2019/11/20 14:14:57.558,-8.735418,80.93809,600.5917,1,0
347,2019/11/20 14:14:57.590,-8.801344,81.10828,600.7618,1,0
348,2019/11/20 14:14:57.624,-8.974699,81.36962,600.8519,1,0
349,2019/11/20 14:14:57.653,-8.974699,81.36962,600.8519,1,0
350,2019/11/20 14:14:57.698,-9.009884,81.42645,600.8597,1,0
351,2019/11/20 14:14:57.729,-9.023346,81.45562,600.9,1,0
352,2019/11/20 14:14:57.763,-8.933525,81.32121,601.0266,1,0
353,2019/11/20 14:14:57.807,-8.900347,81.21938,600.9359,1,0
354,2019/11/20 14:14:57.839,-8.886125,81.19386,600.8324,1,0
355,2019/11/20 14:14:57.878,-8.863705,81.21885,600.7959,1,0
356,2019/11/20 14:14:57.924,-8.854153,81.30832,600.6025,1,0
357,2019/11/20 14:14:57.955,-8.801583,81.455,600.4869,1,0
358,2019/11/20 14:14:57.990,-8.772747,81.68194,600.3726,1,0
359,2019/11/20 14:14:58.31,-8.800842,81.82999,600.0545,1,0
360,2019/11/20 14:14:58.65,-8.839111,82.03933,600.035,1,0
361,2019/11/20 14:14:58.109,-8.874887,82.22018,600.0276,1,0
362,2019/11/20 14:14:58.157,-8.9263,82.34905,599.924,1,0
363,2019/11/20 14:14:58.189,-8.943645,82.34187,599.7269,1,0
364,2019/11/20 14:14:58.226,-8.934395,82.25864,599.7303,1,0
365,2019/11/20 14:14:58.267,-8.869232,82.09818,599.548,1,0
366,2019/11/20 14:14:58.311,-8.650735,81.64666,599.4196,1,0
367,2019/11/20 14:14:58.346,-8.521379,81.27589,599.1394,1,0
368,2019/11/20 14:14:58.392,-8.381848,80.85001,598.8801,1,0
369,2019/11/20 14:14:58.422,-8.251165,80.46975,598.9614,1,0
370,2019/11/20 14:14:58.457,-7.969671,79.92785,599.1641,1,0
371,2019/11/20 14:14:58.501,-7.774048,79.67728,599.2302,1,0
372,2019/11/20 14:14:58.547,-7.698207,79.61433,599.1504,1,0
373,2019/11/20 14:14:58.577,-7.698654,79.66094,599.0927,1,0
374,2019/11/20 14:14:58.626,-7.759845,79.75797,599.2649,1,0
