count,dateTime,waistX,waistY,waistZ,expStatus,LimitStatus,overStatus
135,2019/11/22 16:28:40.643,9.862135,-99.08629,578.9769,1,0,0
136,2019/11/22 16:28:40.675,10.02094,-99.13847,578.6954,1,0,0
137,2019/11/22 16:28:40.706,9.931634,-99.29185,578.3623,1,0,0
138,2019/11/22 16:28:40.729,9.697901,-99.50527,578.1296,1,0,0
139,2019/11/22 16:28:40.753,9.697901,-99.50527,578.1296,1,0,0
140,2019/11/22 16:28:40.777,9.437601,-99.73478,577.7582,1,0,0
141,2019/11/22 16:28:40.804,9.117765,-100.0243,577.2188,1,0,0
142,2019/11/22 16:28:40.832,8.797024,-100.3431,576.9248,1,0,0
143,2019/11/22 16:28:40.858,8.515554,-100.5822,576.5334,1,0,0
144,2019/11/22 16:28:40.880,8.515554,-100.5822,576.5334,1,0,0
145,2019/11/22 16:28:40.905,8.391191,-100.6886,576.5017,1,0,0
146,2019/11/22 16:28:40.928,8.412417,-100.7468,576.5493,1,0,0
147,2019/11/22 16:28:40.960,8.47102,-100.9806,576.7566,1,0,0
148,2019/11/22 16:28:40.990,8.464486,-101.2148,577.0225,1,0,0
149,2019/11/22 16:28:41.6,8.464486,-101.2148,577.0225,1,0,0
150,2019/11/22 16:28:41.29,8.568564,-101.3098,577.1134,1,0,0
151,2019/11/22 16:28:41.57,9.014333,-101.1518,577.4128,1,0,0
152,2019/11/22 16:28:41.73,9.014333,-101.1518,577.4128,1,0,0
153,2019/11/22 16:28:41.105,9.739035,-100.5289,577.6578,1,0,0
154,2019/11/22 16:28:41.130,10.58134,-99.67663,578.5201,1,0,0
155,2019/11/22 16:28:41.147,10.58134,-99.67663,578.5201,1,0,0
156,2019/11/22 16:28:41.175,11.60323,-98.67109,579.3948,1,0,0
157,2019/11/22 16:28:41.205,12.44217,-98.12149,580.1594,1,0,0
158,2019/11/22 16:28:41.237,12.64585,-98.33007,580.9893,1,0,0
159,2019/11/22 16:28:41.262,12.2185,-98.64301,580.9411,1,0,0
160,2019/11/22 16:28:41.284,11.54926,-98.68237,581.2665,1,0,0
161,2019/11/22 16:28:41.303,11.54926,-98.68237,581.2665,1,0,0
162,2019/11/22 16:28:41.328,10.82181,-98.33961,581.8934,1,0,0
163,2019/11/22 16:28:41.359,9.618902,-98.25202,581.8151,1,0,0
164,2019/11/22 16:28:41.386,8.058867,-98.67025,581.3303,1,0,0
165,2019/11/22 16:28:41.408,8.058867,-98.67025,581.3303,1,0,0
166,2019/11/22 16:28:41.430,6.481095,-99.07276,580.5766,1,0,0
167,2019/11/22 16:28:41.459,5.211752,-99.36337,580.2778,1,0,0
168,2019/11/22 16:28:41.487,4.587104,-99.53054,579.9125,1,0,0
169,2019/11/22 16:28:41.506,4.587104,-99.53054,579.9125,1,0,0
