count,dateTime,waistX,waistY,waistZ,expStatus,LimitStatus,overStatus
113,2019/11/22 16:39:40.911,-45.27261,7.179965,593.6293,1,0,0
114,2019/11/22 16:39:40.937,-45.41331,7.167865,593.7234,1,0,0
115,2019/11/22 16:39:40.972,-45.55069,7.119813,593.7922,1,0,0
116,2019/11/22 16:39:40.997,-45.61946,6.950814,593.575,1,0,0
117,2019/11/22 16:39:41.25,-45.72005,6.690602,593.4534,1,0,0
118,2019/11/22 16:39:41.51,-45.73508,6.362204,593.1638,1,0,0
119,2019/11/22 16:39:41.74,-45.73508,6.362204,593.1638,1,0,0
120,2019/11/22 16:39:41.109,-45.68618,6.031559,592.8864,1,0,0
121,2019/11/22 16:39:41.140,-45.75209,5.819949,592.9782,1,0,0
122,2019/11/22 16:39:41.166,-45.69911,5.553588,592.8447,1,0,0
123,2019/11/22 16:39:41.195,-45.73332,5.276059,592.9177,1,0,0
124,2019/11/22 16:39:41.228,-45.87851,5.067715,592.7681,1,0,0
125,2019/11/22 16:39:41.258,-45.96852,4.785704,592.8143,1,0,0
126,2019/11/22 16:39:41.288,-46.06002,4.586664,592.7372,1,0,0
127,2019/11/22 16:39:41.306,-46.06002,4.586664,592.7372,1,0,0
128,2019/11/22 16:39:41.336,-46.13762,4.399509,592.9454,1,0,0
129,2019/11/22 16:39:41.379,-46.20338,4.084434,592.9467,1,0,0
130,2019/11/22 16:39:41.408,-46.32421,3.859357,593.1014,1,0,0
131,2019/11/22 16:39:41.432,-46.14943,3.697217,592.8911,1,0,0
132,2019/11/22 16:39:41.463,-45.96981,3.531224,593.008,1,0,0
133,2019/11/22 16:39:41.502,-45.94035,3.550917,593.0749,1,0,0
134,2019/11/22 16:39:41.526,-45.75709,3.652748,592.7712,1,0,0
135,2019/11/22 16:39:41.554,-45.7346,3.76353,592.806,1,0,0
136,2019/11/22 16:39:41.573,-45.7346,3.76353,592.806,1,0,0
137,2019/11/22 16:39:41.599,-45.76108,3.824334,592.4895,1,0,0
138,2019/11/22 16:39:41.639,-45.86492,3.822442,592.4877,1,0,0
139,2019/11/22 16:39:41.665,-46.01767,3.909623,592.4658,1,0,0
140,2019/11/22 16:39:41.692,-45.93785,3.937325,592.3113,1,0,0
141,2019/11/22 16:39:41.726,-45.81049,3.897551,592.189,1,0,0
142,2019/11/22 16:39:41.759,-45.78672,3.87163,592.0754,1,0,0
143,2019/11/22 16:39:41.788,-45.72087,3.802336,592.1779,1,0,0
144,2019/11/22 16:39:41.812,-45.63173,3.735781,592.2692,1,0,0
145,2019/11/22 16:39:41.843,-45.54903,3.685654,592.2244,1,0,0
146,2019/11/22 16:39:41.860,-45.54903,3.685654,592.2244,1,0,0
147,2019/11/22 16:39:41.895,-45.56032,3.621411,592.3267,1,0,0
148,2019/11/22 16:39:41.933,-45.58484,3.583309,592.4284,1,0,0
149,2019/11/22 16:39:41.957,-45.54981,3.483825,592.2985,1,0,0
150,2019/11/22 16:39:41.986,-45.58795,3.3793,592.5078,1,0,0
151,2019/11/22 16:39:42.4,-45.58795,3.3793,592.5078,1,0,0
152,2019/11/22 16:39:42.42,-45.58445,3.400094,592.7686,1,0,0
153,2019/11/22 16:39:42.69,-45.58503,3.527931,592.9299,1,0,0
154,2019/11/22 16:39:42.97,-45.53397,3.690471,593.0147,1,0,0
155,2019/11/22 16:39:42.140,-45.46933,3.845844,593.3335,1,0,0
156,2019/11/22 16:39:42.175,-45.54032,3.951214,593.3911,1,0,0
157,2019/11/22 16:39:42.208,-45.57777,3.941343,593.5281,1,0,0
158,2019/11/22 16:39:42.238,-45.66274,3.818563,593.7858,1,0,0
159,2019/11/22 16:39:42.263,-45.90719,3.673768,593.9548,1,0,0
160,2019/11/22 16:39:42.303,-46.09964,3.47928,593.955,1,0,0
161,2019/11/22 16:39:42.337,-46.20151,3.367688,594.1381,1,0,0
162,2019/11/22 16:39:42.362,-46.2483,3.421366,594.345,1,0,0
163,2019/11/22 16:39:42.393,-46.22212,3.496273,594.5197,1,0,0
164,2019/11/22 16:39:42.428,-46.28118,3.53501,594.537,1,0,0
165,2019/11/22 16:39:42.456,-46.10078,3.383149,594.5856,1,0,0
166,2019/11/22 16:39:42.478,-45.77016,3.046504,594.8405,1,0,0
167,2019/11/22 16:39:42.501,-45.77016,3.046504,594.8405,1,0,0
168,2019/11/22 16:39:42.530,-45.57156,2.755636,595.2875,1,0,0
169,2019/11/22 16:39:42.568,-45.36717,2.43341,595.3972,1,0,0
170,2019/11/22 16:39:42.593,-45.44115,2.297512,595.5123,1,0,0
171,2019/11/22 16:39:42.624,-45.58026,2.363457,595.504,1,0,0
172,2019/11/22 16:39:42.656,-45.71794,2.492959,595.4315,1,0,0
173,2019/11/22 16:39:42.692,-45.92192,2.649547,595.04,1,0,0
174,2019/11/22 16:39:42.719,-46.06191,2.702489,594.7952,1,0,0
175,2019/11/22 16:39:42.744,-46.09992,2.575831,594.4415,1,0,0
176,2019/11/22 16:39:42.777,-46.18693,2.498762,594.3475,1,0,0
177,2019/11/22 16:39:42.796,-46.18693,2.498762,594.3475,1,0,0
178,2019/11/22 16:39:42.837,-46.24077,2.555245,594.2899,1,0,0
179,2019/11/22 16:39:42.862,-46.14706,2.515543,594.0372,1,0,0
180,2019/11/22 16:39:42.894,-46.04148,2.311275,593.5775,1,0,0
181,2019/11/22 16:39:42.923,-46.14467,1.977804,593.5013,1,0,0
