count,dateTime,waistX,waistY,waistZ,expStatus,LimitStatus,overStatus
105,2019/11/22 15:45:51.871,160.7678,33.0331,571.5587,1,0,0
106,2019/11/22 15:45:51.901,160.7334,33.07079,571.7487,1,0,0
107,2019/11/22 15:45:51.918,160.7334,33.07079,571.7487,1,0,0
108,2019/11/22 15:45:51.937,160.6522,33.21849,571.7584,1,0,0
109,2019/11/22 15:45:51.958,160.5853,33.36802,571.6003,1,0,0
110,2019/11/22 15:45:51.975,160.5853,33.36802,571.6003,1,0,0
111,2019/11/22 15:45:51.998,160.5146,33.44937,571.3968,1,0,0
112,2019/11/22 15:45:52.16,160.5386,33.48684,571.2835,1,0,0
113,2019/11/22 15:45:52.33,160.5386,33.48684,571.2835,1,0,0
114,2019/11/22 15:45:52.50,160.6157,33.45276,571.368,1,0,0
115,2019/11/22 15:45:52.67,160.6157,33.45276,571.368,1,0,0
116,2019/11/22 15:45:52.89,160.5976,33.44423,571.332,1,0,0
117,2019/11/22 15:45:52.106,160.5976,33.44423,571.332,1,0,0
118,2019/11/22 15:45:52.122,160.5976,33.44423,571.332,1,0,0
119,2019/11/22 15:45:52.139,160.7135,33.40031,571.4895,1,0,0
120,2019/11/22 15:45:52.156,160.8221,33.23642,571.5173,1,0,0
121,2019/11/22 15:45:52.173,160.8221,33.23642,571.5173,1,0,0
122,2019/11/22 15:45:52.189,160.8221,33.23642,571.5173,1,0,0
123,2019/11/22 15:45:52.213,160.8361,33.02683,571.347,1,0,0
124,2019/11/22 15:45:52.230,160.7669,32.68287,570.9281,1,0,0
125,2019/11/22 15:45:52.247,160.7669,32.68287,570.9281,1,0,0
126,2019/11/22 15:45:52.263,160.8228,32.32856,571.1101,1,0,0
127,2019/11/22 15:45:52.288,160.8411,32.12539,571.3046,1,0,0
128,2019/11/22 15:45:52.305,160.8411,32.12539,571.3046,1,0,0
129,2019/11/22 15:45:52.326,160.7256,31.91632,571.1442,1,0,0
130,2019/11/22 15:45:52.342,160.7256,31.91632,571.1442,1,0,0
131,2019/11/22 15:45:52.359,160.5924,31.74913,571.0076,1,0,0
132,2019/11/22 15:45:52.376,160.5924,31.74913,571.0076,1,0,0
133,2019/11/22 15:45:52.400,160.3987,31.50846,570.7429,1,0,0
134,2019/11/22 15:45:52.418,160.3266,31.29816,570.7757,1,0,0
135,2019/11/22 15:45:52.435,160.3266,31.29816,570.7757,1,0,0
136,2019/11/22 15:45:52.451,160.3181,31.22331,570.795,1,0,0
137,2019/11/22 15:45:52.468,160.3181,31.22331,570.795,1,0,0
138,2019/11/22 15:45:52.492,160.3379,31.22924,570.9746,1,0,0
139,2019/11/22 15:45:52.509,160.2677,31.26781,570.7801,1,0,0
140,2019/11/22 15:45:52.526,160.2677,31.26781,570.7801,1,0,0
141,2019/11/22 15:45:52.543,160.2677,31.26781,570.7801,1,0,0
142,2019/11/22 15:45:52.559,160.3307,31.3906,570.8087,1,0,0
143,2019/11/22 15:45:52.576,160.3307,31.3906,570.8087,1,0,0
144,2019/11/22 15:45:52.600,160.4396,31.48932,570.7775,1,0,0
145,2019/11/22 15:45:52.618,160.6107,31.52216,570.7871,1,0,0
146,2019/11/22 15:45:52.635,160.6107,31.52216,570.7871,1,0,0
147,2019/11/22 15:45:52.651,160.6107,31.52216,570.7871,1,0,0
148,2019/11/22 15:45:52.670,160.6755,31.52504,570.7247,1,0,0
149,2019/11/22 15:45:52.695,160.6848,31.49845,570.5864,1,0,0
150,2019/11/22 15:45:52.711,160.6848,31.49845,570.5864,1,0,0
151,2019/11/22 15:45:52.728,160.6553,31.40785,570.4008,1,0,0
152,2019/11/22 15:45:52.744,160.6553,31.40785,570.4008,1,0,0
153,2019/11/22 15:45:52.761,160.65,31.36593,570.4252,1,0,0
154,2019/11/22 15:45:52.783,160.6047,31.26403,570.371,1,0,0
155,2019/11/22 15:45:52.800,160.6047,31.26403,570.371,1,0,0
156,2019/11/22 15:45:52.816,160.6073,31.14012,570.4853,1,0,0
157,2019/11/22 15:45:52.833,160.6073,31.14012,570.4853,1,0,0
158,2019/11/22 15:45:52.850,160.6469,31.06201,570.5289,1,0,0
159,2019/11/22 15:45:52.867,160.6469,31.06201,570.5289,1,0,0
160,2019/11/22 15:45:52.890,160.7235,31.00173,570.4541,1,0,0
161,2019/11/22 15:45:52.906,160.8029,30.97436,570.3434,1,0,0
162,2019/11/22 15:45:52.922,160.8029,30.97436,570.3434,1,0,0
163,2019/11/22 15:45:52.939,160.8029,30.97436,570.3434,1,0,0
164,2019/11/22 15:45:52.960,160.8657,31.00351,570.3438,1,0,0
165,2019/11/22 15:45:52.986,160.926,31.07681,570.4036,1,0,0
166,2019/11/22 15:45:53.2,160.926,31.07681,570.4036,1,0,0
167,2019/11/22 15:45:53.19,160.926,31.07681,570.4036,1,0,0
168,2019/11/22 15:45:53.38,160.9146,31.18777,570.4313,1,0,0
169,2019/11/22 15:45:53.55,160.9362,31.22693,570.4073,1,0,0
170,2019/11/22 15:45:53.72,160.9362,31.22693,570.4073,1,0,0
171,2019/11/22 15:45:53.95,160.9539,31.16684,570.417,1,0,0
172,2019/11/22 15:45:53.112,160.9539,31.16684,570.417,1,0,0
173,2019/11/22 15:45:53.128,160.9143,31.09686,570.3939,1,0,0
174,2019/11/22 15:45:53.145,160.8986,31.03218,570.3174,1,0,0
175,2019/11/22 15:45:53.163,160.8986,31.03218,570.3174,1,0,0
176,2019/11/22 15:45:53.179,160.8986,31.03218,570.3174,1,0,0
177,2019/11/22 15:45:53.203,160.9062,31.01335,570.3385,1,0,0
178,2019/11/22 15:45:53.221,160.9361,31.03974,570.4033,1,0,0
179,2019/11/22 15:45:53.238,160.9361,31.03974,570.4033,1,0,0
180,2019/11/22 15:45:53.254,160.9774,31.02753,570.3662,1,0,0
181,2019/11/22 15:45:53.271,160.9774,31.02753,570.3662,1,0,0
182,2019/11/22 15:45:53.294,160.9928,30.99872,570.1873,1,0,0
183,2019/11/22 15:45:53.311,161.0193,30.98381,569.9108,1,0,0
184,2019/11/22 15:45:53.328,161.0193,30.98381,569.9108,1,0,0
185,2019/11/22 15:45:53.344,161.0804,30.95206,569.7697,1,0,0
186,2019/11/22 15:45:53.361,161.0804,30.95206,569.7697,1,0,0
187,2019/11/22 15:45:53.390,161.1382,30.95461,569.7267,1,0,0
188,2019/11/22 15:45:53.408,161.2116,30.96045,569.7519,1,0,0
189,2019/11/22 15:45:53.425,161.2116,30.96045,569.7519,1,0,0
190,2019/11/22 15:45:53.442,161.1631,30.84789,569.5145,1,0,0
191,2019/11/22 15:45:53.458,161.1631,30.84789,569.5145,1,0,0
192,2019/11/22 15:45:53.475,161.1631,30.84789,569.5145,1,0,0
193,2019/11/22 15:45:53.498,161.1712,30.65874,569.3414,1,0,0
194,2019/11/22 15:45:53.514,161.1689,30.45324,569.3379,1,0,0
195,2019/11/22 15:45:53.531,161.1689,30.45324,569.3379,1,0,0
196,2019/11/22 15:45:53.548,161.1689,30.45324,569.3379,1,0,0
197,2019/11/22 15:45:53.564,161.0717,30.22589,569.3794,1,0,0
198,2019/11/22 15:45:53.592,160.834,30.02586,569.203,1,0,0
199,2019/11/22 15:45:53.609,160.834,30.02586,569.203,1,0,0
200,2019/11/22 15:45:53.626,160.4652,29.94269,569.2484,1,0,0
201,2019/11/22 15:45:53.643,160.0053,29.84855,569.2362,1,0,0
202,2019/11/22 15:45:53.660,160.0053,29.84855,569.2362,1,0,0
203,2019/11/22 15:45:53.676,160.0053,29.84855,569.2362,1,0,0
204,2019/11/22 15:45:53.699,159.5777,29.62099,569.2761,1,0,0
205,2019/11/22 15:45:53.718,159.2826,29.27102,569.3418,1,0,0
206,2019/11/22 15:45:53.735,159.2826,29.27102,569.3418,1,0,0
207,2019/11/22 15:45:53.753,159.1831,28.97049,569.308,1,0,0
208,2019/11/22 15:45:53.779,159.1583,28.71889,569.1403,1,0,0
209,2019/11/22 15:45:53.796,159.1583,28.71889,569.1403,1,0,0
210,2019/11/22 15:45:53.813,159.1614,28.57478,569.1471,1,0,0
211,2019/11/22 15:45:53.830,159.1614,28.57478,569.1471,1,0,0
212,2019/11/22 15:45:53.846,159.0357,28.62211,569.0562,1,0,0
213,2019/11/22 15:45:53.863,159.0357,28.62211,569.0562,1,0,0
214,2019/11/22 15:45:53.886,158.934,28.68487,568.8583,1,0,0
