count,dateTime,waistX,waistY,waistZ,expStatus,LimitStatus
count,dateTime,waistX,waistY,waistZ,expStatus,LimitStatus
296,2019/11/19 17:39:42.743,88.65184,-17.06964,616.3964,1,0
297,2019/11/19 17:39:42.783,88.86032,-16.92557,616.1663,1,0
298,2019/11/19 17:39:42.840,88.97157,-16.93124,616.1902,1,0
299,2019/11/19 17:39:42.890,89.00735,-17.64244,615.7627,1,0
300,2019/11/19 17:39:42.933,88.9985,-18.33995,615.4364,1,0
301,2019/11/19 17:39:42.987,89.06651,-18.9743,615.593,1,0
302,2019/11/19 17:39:43.33,89.18639,-20.06535,615.4103,1,0
303,2019/11/19 17:39:43.76,89.28583,-21.00161,615.0501,1,0
304,2019/11/19 17:39:43.142,89.38501,-21.41147,614.958,1,0
305,2019/11/19 17:39:43.188,89.59259,-21.80651,615.3758,1,0
306,2019/11/19 17:39:43.230,89.77138,-22.31723,614.429,1,0
307,2019/11/19 17:39:43.287,89.98734,-22.32282,613.9867,1,0
308,2019/11/19 17:39:43.340,90.08239,-22.26923,613.6935,1,0
309,2019/11/19 17:39:43.385,90.22424,-22.5251,613.1622,1,0
310,2019/11/19 17:39:43.439,90.27094,-22.80792,612.6993,1,0
311,2019/11/19 17:39:43.481,90.39249,-23.15903,612.1614,1,0
312,2019/11/19 17:39:43.523,90.7381,-24.02619,611.8116,1,0
313,2019/11/19 17:39:43.590,90.97333,-24.63113,611.7747,1,0
314,2019/11/19 17:39:43.637,91.00059,-25.31669,611.2658,1,0
315,2019/11/19 17:39:43.680,91.0601,-25.74702,611.1308,1,0
316,2019/11/19 17:39:43.738,91.01553,-25.86714,610.9509,1,0
317,2019/11/19 17:39:43.793,91.13822,-26.19614,611.116,1,0
318,2019/11/19 17:39:43.857,91.24947,-26.44777,611.4678,1,0
319,2019/11/19 17:39:43.928,91.30585,-26.54208,611.7427,1,0
320,2019/11/19 17:39:43.987,91.32021,-26.19804,612.3162,1,0
321,2019/11/19 17:39:44.57,91.15534,-25.74233,612.7385,1,0
322,2019/11/19 17:39:44.117,91.02595,-25.25323,612.7336,1,0
323,2019/11/19 17:39:44.162,90.96111,-24.75508,612.7978,1,0
324,2019/11/19 17:39:44.200,90.90382,-24.16632,612.6553,1,0
325,2019/11/19 17:39:44.268,90.8701,-23.70967,612.777,1,0
326,2019/11/19 17:39:44.313,90.76952,-23.2338,612.8082,1,0
327,2019/11/19 17:39:44.354,90.47986,-22.36233,612.6719,1,0
328,2019/11/19 17:39:44.413,90.40208,-21.85632,612.711,1,0
329,2019/11/19 17:39:44.469,90.29892,-21.4138,612.663,1,0
330,2019/11/19 17:39:44.513,90.22319,-21.21319,612.61,1,0
331,2019/11/19 17:39:44.569,90.05937,-21.05569,612.611,1,0
332,2019/11/19 17:39:44.614,90.03092,-20.75249,612.4373,1,0
333,2019/11/19 17:39:44.661,90.14818,-20.64651,612.1622,1,0
334,2019/11/19 17:39:44.721,90.22838,-20.61301,612.04,1,0
335,2019/11/19 17:39:44.766,90.3288,-20.59706,611.8712,1,0
336,2019/11/19 17:39:44.806,90.50255,-20.59808,611.8399,1,0
337,2019/11/19 17:39:44.863,90.62872,-20.62966,611.8875,1,0
338,2019/11/19 17:39:44.916,90.67009,-20.79272,611.8275,1,0
339,2019/11/19 17:39:44.966,90.67773,-20.96323,612.0189,1,0
340,2019/11/19 17:39:45.25,90.60277,-20.85043,612.1838,1,0
341,2019/11/19 17:39:45.68,90.30595,-20.17312,612.1501,1,0
342,2019/11/19 17:39:45.117,90.19257,-19.68654,612.4161,1,0
343,2019/11/19 17:39:45.150,90.19257,-19.68654,612.4161,1,0
344,2019/11/19 17:39:45.204,90.22711,-19.28579,612.3567,1,0
345,2019/11/19 17:39:45.245,90.4547,-19.10295,612.3951,1,0
346,2019/11/19 17:39:45.284,90.61208,-19.08537,612.3623,1,0
347,2019/11/19 17:39:45.349,90.78701,-19.0327,612.5996,1,0
348,2019/11/19 17:39:45.391,90.7551,-19.0767,612.6043,1,0
349,2019/11/19 17:39:45.431,90.69129,-19.17368,612.588,1,0
350,2019/11/19 17:39:45.486,90.58868,-19.32241,612.3563,1,0
351,2019/11/19 17:39:45.537,90.60675,-19.53515,612.3999,1,0
352,2019/11/19 17:39:45.580,90.71945,-20.07885,612.2651,1,0
353,2019/11/19 17:39:45.631,90.79829,-20.58388,612.24,1,0
354,2019/11/19 17:39:45.674,90.89054,-20.98699,612.2567,1,0
355,2019/11/19 17:39:45.710,91.05614,-21.42554,612.4014,1,0
356,2019/11/19 17:39:45.781,91.14603,-21.57107,612.4828,1,0
357,2019/11/19 17:39:45.825,91.28533,-21.50418,612.8695,1,0
358,2019/11/19 17:39:45.863,91.33598,-21.55215,613.0879,1,0
359,2019/11/19 17:39:45.918,91.30139,-21.83414,613.0177,1,0
360,2019/11/19 17:39:45.976,91.24261,-22.08286,613.0142,1,0
361,2019/11/19 17:39:46.17,91.20775,-22.34975,613.1066,1,0
362,2019/11/19 17:39:46.71,91.14381,-22.44699,613.0216,1,0
363,2019/11/19 17:39:46.112,91.02762,-22.38808,613.23,1,0
364,2019/11/19 17:39:46.150,90.98338,-22.3741,613.1276,1,0
365,2019/11/19 17:39:46.215,90.96988,-22.17232,613.0742,1,0
366,2019/11/19 17:39:46.258,91.03352,-22.03326,612.9266,1,0
367,2019/11/19 17:39:46.300,91.18613,-22.27719,612.8499,1,0
368,2019/11/19 17:39:46.355,91.25845,-22.58746,612.7524,1,0
369,2019/11/19 17:39:46.409,91.36252,-23.53954,612.6393,1,0
370,2019/11/19 17:39:46.450,91.53244,-24.34544,612.7259,1,0
371,2019/11/19 17:39:46.503,91.76433,-25.11971,612.4043,1,0
372,2019/11/19 17:39:46.545,91.89026,-25.32298,612.0992,1,0
